,spring_z_ndvi,lon,lat
45696,1.273,-110.9448275,31.91681219
45717,0.949,-110.8398951,31.93082136
45738,1.545,-110.7349263,31.94473225
45759,1.735,-110.6299212,31.95854482
45780,1.615,-110.5248801,31.97225904
45801,0.677,-112.4281416,31.79884469
45822,1.005,-112.3236334,31.81423945
45843,1.063,-112.2190854,31.82953649
45864,1.208,-112.1144977,31.84473575
45885,1.651,-112.0098706,31.85983719
45906,1.435,-111.9052042,31.87484077
45927,1.298,-111.800499,31.88974643
45948,1.318,-111.6957549,31.90455414
45969,1.591,-111.5909724,31.91926384
45990,1.941,-111.4861516,31.9338755
46011,1.637,-111.3812928,31.94838907
46032,1.478,-111.2763962,31.96280449
46053,1.427,-111.171462,31.97712174
46074,0.906,-111.0664905,31.99134076
46095,1.016,-110.9614819,32.00546151
46116,0.792,-110.8564365,32.01948395
46137,0.887,-110.7513544,32.03340803
46158,1.43,-110.646236,32.04723372
46179,1.437,-110.5410814,32.06096095
46200,1.057,-112.6555248,31.85617058
46221,0.673,-112.5509858,31.8717753
46242,0.739,-112.4464064,31.88728231
46263,0.316,-112.3417866,31.90269155
46284,0.586,-112.2371269,31.91800299
46305,1.136,-112.1324274,31.93321657
46326,1.56,-112.0276883,31.94833225
46347,1.451,-111.9229099,31.96334999
46368,1.065,-111.8180924,31.97826973
46389,1.029,-111.7132361,31.99309144
46410,1.185,-111.6083411,32.00781505
46431,1.386,-111.5034077,32.02244054
46452,1.497,-111.3984362,32.03696786
46473,1.408,-111.2934267,32.05139695
46494,1.362,-111.1883796,32.06572778
46515,1.122,-111.083295,32.07996029
46536,1.318,-110.9781732,32.09409446
46557,0.926,-110.8730144,32.10813023
46578,0.994,-110.7678189,32.12206756
46599,1.171,-110.6625869,32.1359064
46620,1.186,-110.5573187,32.14964671
46641,1.443,-110.4520144,32.16328846
46662,0.992,-112.8832313,31.91302978
46683,1.171,-112.7786627,31.92884465
46704,0.973,-112.674053,31.94456182
46725,0.233,-112.5694025,31.96018125
46746,0.493,-112.4647114,31.97570288
46767,0.366,-112.3599799,31.99112667
46788,0.362,-112.2552082,32.00645257
46809,0.779,-112.1503966,32.02168054
46830,1.212,-112.0455454,32.03681052
46851,1.728,-111.9406547,32.05184248
46872,1.256,-111.8357247,32.06677636
46893,1.133,-111.7307558,32.08161212
46914,1.411,-111.6257481,32.09634971
46935,1.427,-111.5207019,32.11098909
46956,1.485,-111.4156175,32.1255302
46977,1.374,-111.3104949,32.13997302
46998,0.609,-111.2053346,32.15431749
47019,1.028,-111.1001367,32.16856356
47040,1.387,-110.9949015,32.1827112
47061,1.429,-110.8896291,32.19676035
47082,1.155,-110.7843199,32.21071098
47103,1.161,-110.6789741,32.22456304
47124,1.546,-110.5735919,32.23831649
47145,1.728,-110.4681736,32.25197128
47166,1.701,-113.111259,31.96942149
47187,1.632,-113.0066621,31.9854467
47208,1.37,-112.9020234,32.00137423
47229,1.046,-112.7973433,32.01720404
47250,1.248,-112.6926221,32.03293606
47271,0.572,-112.5878598,32.04857026
47292,0.631,-112.4830568,32.06410658
47313,0.377,-112.3782133,32.07954498
47334,0.428,-112.2733294,32.09488541
47355,0.877,-112.1684056,32.11012782
47376,1.553,-112.0634419,32.12527216
47397,1.866,-111.9584386,32.1403184
47418,1.647,-111.853396,32.15526648
47439,1.242,-111.7483143,32.17011635
47460,1.411,-111.6431937,32.18486797
47481,1.189,-111.5380344,32.1995213
47502,1.278,-111.4328368,32.21407628
47523,1.604,-111.327601,32.22853288
47544,1.188,-111.2223272,32.24289104
47565,1.136,-111.1170157,32.25715073
47586,1.41,-111.0116668,32.27131189
47607,0.932,-110.9062807,32.28537449
47628,0.849,-110.8008576,32.29933848
47649,1.327,-110.6953977,32.31320381
47670,0.963,-110.5899013,32.32697045
47691,1.32,-110.4843687,32.34063834
47712,1.924,-113.2349821,32.04158067
47733,1.778,-113.1303157,32.05771875
47754,1.566,-113.0256073,32.07375912
47775,1.901,-112.920857,32.08970173
47796,0.937,-112.8160652,32.10554653
47817,1.09,-112.7112321,32.12129346
47838,0.714,-112.6063578,32.13694249
47859,0.411,-112.5014427,32.15249356
47880,0.647,-112.3964869,32.16794663
47901,0.421,-112.2914907,32.18330165
47922,0.974,-112.1864543,32.19855857
47943,1.493,-112.081378,32.21371734
47964,1.786,-111.976262,32.22877791
47985,2.03,-111.8711065,32.24374025
48006,1.605,-111.7659117,32.25860429
48027,1.569,-111.6606779,32.27337001
48048,1.399,-111.5554054,32.28803734
48069,1.374,-111.4500943,32.30260625
48090,1.558,-111.3447449,32.31707668
48111,1.193,-111.2393575,32.3314486
48132,1.201,-111.1339322,32.34572196
48153,1.478,-111.0284694,32.35989671
48174,1.439,-110.9229692,32.37397281
48195,1.546,-110.8174319,32.38795021
48216,1.033,-110.7118578,32.40182888
48237,0.98,-110.606247,32.41560876
48258,0.934,-110.5005999,32.42928981
48279,1.354,-113.2541923,32.12984571
48300,1.273,-113.1494143,32.14599909
48321,1.729,-113.0445942,32.16205468
48342,1.965,-112.9397322,32.17801242
48363,0.981,-112.8348285,32.19387228
48384,1.226,-112.7298832,32.20963419
48405,0.341,-112.6248968,32.22529812
48426,0.172,-112.5198693,32.240864
48447,0.491,-112.414801,32.2563318
48468,0.514,-112.3096922,32.27170147
48489,1.054,-112.2045431,32.28697295
48510,0.93,-112.0993538,32.30214621
48531,1.281,-111.9941248,32.31722118
48552,1.706,-111.8888561,32.33219784
48573,1.521,-111.7835481,32.34707612
48594,1.6,-111.6782009,32.36185598
48615,1.588,-111.5728148,32.37653738
48636,1.429,-111.4673901,32.39112027
48657,1.703,-111.3619269,32.40560461
48678,0.395,-111.2564256,32.41999034
48699,0.978,-111.1508863,32.43427743
48720,1.501,-111.0453093,32.44846582
48741,1.321,-110.9396948,32.46255548
48762,1.43,-110.8340431,32.47654636
48783,1.659,-110.7283545,32.49043841
48804,1.339,-110.6226291,32.50423159
48825,1.367,-113.2734449,32.21809392
48846,1.27,-113.1685552,32.23426266
48867,2.04,-113.0636232,32.25033353
48888,2.086,-112.9586491,32.26630648
48909,1.469,-112.8536332,32.28218146
48930,0.979,-112.7485756,32.29795841
48951,0.866,-112.6434767,32.3136373
48972,0.521,-112.5383366,32.32921806
48993,0.521,-112.4331556,32.34470065
49014,0.351,-112.327934,32.36008503
49035,0.947,-112.2226718,32.37537114
49056,1,-112.1173695,32.39055894
49077,0.989,-112.0120272,32.40564838
49098,1.234,-111.9066452,32.42063941
49119,1.536,-111.8012236,32.43553199
49140,1.411,-111.6957628,32.45032607
49161,1.467,-111.5902629,32.46502159
49182,1.794,-111.4847243,32.47961853
49203,1.648,-111.3791471,32.49411682
49224,1.559,-113.29274,32.30632546
49245,1.131,-113.1877383,32.32250963
49266,1.758,-113.0826942,32.33859585
49287,2.024,-112.9776078,32.35458407
49308,2.019,-112.8724795,32.37047423
49329,1.001,-112.7673094,32.38626629
49350,1.097,-112.6620978,32.40196019
49371,0.79,-112.5568449,32.4175559
49392,0.647,-112.4515509,32.43305335
49413,0.624,-112.3462162,32.4484525
49434,0.772,-112.2408408,32.4637533
49455,1.416,-112.1354252,32.47895571
49476,1.354,-112.0299694,32.49405967
49497,1.914,-113.3120778,32.39454049
49518,0.94,-113.2069639,32.41074016
49539,1.518,-113.1018074,32.4268418
49560,1.387,-112.9966085,32.44284535
49581,1.665,-112.8913675,32.45875076
49602,1.998,-112.7860847,32.47455798
49623,1.703,-112.6807601,32.49026697
49644,1.746,-113.3314585,32.48273919
49665,1.353,-113.2262321,32.49895442
49686,0.965,-110.5168672,32.51792585
49707,1.233,-111.2735316,32.50851642
49728,1.104,-111.1678781,32.5228173
49749,1.847,-111.0621867,32.53701939
49770,1.471,-110.9564577,32.55112267
49791,1.244,-110.8506913,32.56512707
49812,1.49,-110.7448879,32.57903257
49833,1.668,-110.6390476,32.5928391
49854,1.172,-110.5331707,32.60654664
49875,1.091,-111.9244737,32.50906514
49896,1.174,-111.8189384,32.52397207
49917,1.179,-111.7133637,32.53878042
49938,1.439,-111.6077498,32.55349013
49959,1.475,-111.5020971,32.56810117
49980,1.81,-111.3964056,32.58261348
50001,1.911,-111.2906757,32.59702701
50022,1.336,-111.1849077,32.61134173
50043,1.46,-111.0791016,32.62555759
50064,1.556,-110.9732579,32.63967453
50085,1.289,-110.8673766,32.65369253
50106,1.541,-110.7614582,32.66761152
50127,1.74,-110.6555028,32.68143147
50148,1.434,-110.5495106,32.69515234
50169,1.271,-112.1535209,32.56733666
50190,1.334,-112.0479514,32.58245521
50211,1.315,-111.9423419,32.59747519
50232,0.974,-111.8366926,32.61239653
50253,0.721,-111.7310038,32.62721921
50274,0.967,-111.6252757,32.64194317
50295,1.927,-111.5195085,32.65656837
50316,1.859,-111.4137026,32.67109475
50337,1.653,-111.3078581,32.68552228
50358,1.252,-111.2019752,32.6998509
50379,1.155,-111.0960543,32.71408058
50400,1.645,-110.9900955,32.72821126
50421,1.612,-110.8840992,32.74224289
50442,1.67,-110.7780655,32.75617545
50463,1.656,-110.6719947,32.77000887
50484,1.615,-110.565887,32.78374312
50505,1.521,-110.4597427,32.79737815
50526,0.843,-112.1716569,32.65570198
50547,1.181,-112.0659734,32.67083518
50568,1.265,-111.9602498,32.68586971
50589,1.075,-111.8544863,32.70080554
50610,0.427,-111.7486831,32.71564261
50631,1.056,-111.6428405,32.73038088
50652,1.122,-111.5369588,32.74502029
50673,1.511,-111.4310381,32.75956081
50694,1.717,-111.3250787,32.77400239
50715,1.479,-111.2190809,32.78834498
50736,1.491,-111.1130448,32.80258853
50757,1.813,-111.0069708,32.816733
50778,1.747,-110.9008591,32.83077834
50799,1.754,-110.7947099,32.84472451
50820,1.873,-110.6885234,32.85857146
50841,1.954,-110.5823,32.87231915
50862,2.058,-110.4760398,32.88596753
50883,0.574,-112.1898333,32.74405183
50904,1.124,-112.0840356,32.75919973
50925,0.943,-111.9781976,32.77424889
50946,0.745,-111.8723197,32.78919925
50967,0.463,-111.7664019,32.80405078
50988,1.124,-111.6604446,32.81880341
51009,0.996,-111.554448,32.83345711
51030,0.94,-111.4484123,32.84801183
51051,1.81,-111.3423378,32.86246752
51072,1.824,-111.2362247,32.87682413
51093,1.89,-111.1300733,32.89108161
51114,1.904,-111.0238838,32.90523993
51135,2.084,-110.9176564,32.91929903
51156,1.971,-110.8113915,32.93325887
51177,1.853,-110.7050892,32.94711941
51198,1.974,-110.5987497,32.9608806
51219,2.143,-110.4923735,32.97454239
51240,0.887,-112.102138,32.84754904
51261,0.907,-111.9961855,32.86261288
51282,1.063,-111.8901928,32.87757785
51303,0.15,-111.7841602,32.89244389
51324,0.884,-111.678088,32.90721095
51345,1.153,-111.5719762,32.92187899
51366,0.993,-111.4658253,32.93644796
51387,1.389,-111.3596355,32.95091782
51408,1.594,-111.2534069,32.96528851
51429,1.597,-111.1471399,32.97955999
51450,1.796,-111.0408346,32.99373222
51471,2.009,-110.9344914,33.00780514
51492,2.005,-110.8281104,33.02177872
51513,2.051,-110.721692,33.0356529
51534,2.101,-110.6152364,33.04942764
51555,2.026,-110.5087437,33.06310289
51576,1.064,-112.1202809,32.93588326
51597,0.595,-111.9081059,32.96594149
51618,0.296,-111.8019582,32.9808221
51639,0.363,-111.6957707,32.99560365
51660,0.826,-111.5895437,33.0102861
51681,0.762,-111.4832773,33.02486939
51702,0.537,-111.3769718,33.03935347
51723,1.106,-111.2706275,33.05373831
51744,1.567,-111.1642446,33.06802384
51765,1.787,-111.0578234,33.08221004
51786,1.881,-110.9513641,33.09629684
51807,1.936,-110.63176,33.13796044
51828,2.133,-110.5251507,33.15164922
51849,0.902,-112.1384643,33.02420258
51870,1.416,-112.0322819,33.03929598
51891,0.98,-111.9260591,33.05429034
51912,0.148,-111.819796,33.06918559
51933,0.638,-111.7134931,33.08398169
51954,0.638,-111.6071505,33.0986786
51975,1.183,-111.5007684,33.11327627
51996,0.91,-111.394347,33.12777465
52017,0.994,-111.2878868,33.14217368
52038,1.685,-111.1813878,33.15647333
52059,1.809,-111.0748503,33.17067355
52080,1.762,-110.9682746,33.18477429
52101,0.952,-112.1566883,33.11250715
52122,1.434,-112.0503906,33.12761543
52143,0.675,-111.9440524,33.14262457
52164,0.778,-111.8376738,33.15753452
52185,0.63,-111.7312552,33.17234524
52206,1.031,-111.6247967,33.18705667
52227,1.028,-111.5182986,33.20166878
52248,0.891,-111.4117612,33.2161815
52269,1.031,-111.3051847,33.2305948
52290,1.735,-111.1985694,33.24490863
52311,1.744,-111.0919154,33.25912293
52332,1.866,-110.9852231,33.27323766
52353,1.467,-112.1749532,33.20079714
52374,1.254,-111.5358682,33.29004708
52395,1.27,-111.4292145,33.30457422
52416,1.7,-111.3225215,33.31900184
52437,1.807,-111.2157896,33.3333299
52458,1.771,-111.1090189,33.34755835
52479,1.714,-111.0022098,33.36168714
52500,1.604,-111.5534773,33.37841135
52521,1.728,-111.446707,33.39295296
52542,1.749,-111.3398973,33.40739496
52563,-0.037,-111.2330485,33.42173732
52584,-1.237,-111.1261609,33.43597997
52605,1.379,-110.5167195,31.33725481
52626,1.744,-111.0540774,31.35640854
52647,1.747,-110.9498909,31.37053466
52668,1.772,-110.8456681,31.38456309
52689,1.673,-110.7414093,31.39849379
52710,1.7,-110.6371148,31.41232671
52731,2.08,-110.5327847,31.42606181
52752,1.551,-111.2792221,31.41656186
52773,1.346,-111.1749975,31.43089651
52794,1.71,-111.0707362,31.44513347
52815,1.353,-110.9664382,31.45927269
52836,1.676,-110.8621039,31.47331414
52857,1.714,-110.7577335,31.48725778
52878,2.057,-110.6533271,31.50110356
52899,1.946,-110.5488851,31.51485143
52920,1.41,-111.2961405,31.50524275
52941,1.599,-111.1918045,31.51959072
52962,1.569,-111.0874316,31.53384092
52983,1.288,-110.983022,31.5479933
53004,1.795,-110.8785759,31.56204783
53025,1.919,-110.7740935,31.57600446
53046,1.887,-110.6695752,31.58986315
53067,1.588,-110.565021,31.60362386
53088,1.825,-110.4604313,31.61728654
53109,0.996,-111.1041638,31.62253105
53130,1.38,-110.9996423,31.63669665
53151,1.571,-110.8950841,31.65076431
53172,1.52,-110.7904896,31.66473399
53193,1.645,-110.685859,31.67860565
53214,1.637,-110.5811924,31.69237924
53235,1.758,-110.4764902,31.70605473
53256,1.32,-111.1209328,31.71120404
53277,1.35,-111.0162991,31.72538291
53298,1.767,-112.3225574,33.90661247
53319,1.787,-111.5702639,34.01122717
53340,1.948,-112.5559971,33.96395794
53361,2.138,-112.4486176,33.97941835
53382,1.737,-112.3411957,33.99477884
53403,1.501,-112.2337316,34.01003937
53424,1.265,-112.0186778,34.0402603
53445,1.1,-111.9110887,34.0552206
53466,1.376,-111.8034583,34.07008073
53487,1.631,-111.695787,34.08484063
53508,1.638,-111.588075,34.09950026
53529,1.478,-111.4803226,34.11405955
53550,1.609,-112.8971468,34.00505195
53571,1.972,-112.7897788,34.02082783
53592,1.785,-112.6823675,34.03650387
53613,1.901,-112.5749132,34.05208
53634,2.062,-112.467416,34.06755617
53655,1.642,-112.3598762,34.08293234
53676,1.684,-112.2522941,34.09820844
53697,1.474,-112.1446699,34.11338443
53718,1.254,-112.0370039,34.12846026
53739,1.041,-111.9292963,34.14343588
53760,1.408,-111.8215473,34.15831122
53781,1.782,-111.7137573,34.17308625
53802,1.694,-113.2386518,34.0451381
53823,1.84,-113.1312983,34.06122958
53844,1.96,-113.0239005,34.07722127
53865,1.62,-112.9164587,34.09311314
53886,1.703,-112.8089732,34.10890511
53907,1.705,-112.7014443,34.12459715
53928,1.776,-112.5938721,34.1401892
53949,1.961,-112.4862569,34.15568121
53970,2.044,-112.378599,34.17107311
53991,1.676,-112.2708987,34.18636486
54012,1.764,-112.1631561,34.20155641
54033,1.119,-112.0553715,34.21664771
54054,1.337,-111.9475452,34.2316387
54075,1.551,-111.8396775,34.24652933
54096,1.654,-111.7317685,34.26131955
54117,1.633,-113.25836,34.13313737
54138,1.414,-113.1508891,34.14924528
54159,1.698,-113.0433738,34.16525332
54180,1.791,-112.9358144,34.18116144
54201,1.782,-112.8282111,34.19696958
54222,1.451,-112.7205642,34.2126777
54243,1.675,-112.612874,34.22828573
54264,1.814,-112.5051406,34.24379363
54285,0.872,-112.3973643,34.25920134
54306,1.998,-112.2895455,34.27450881
54327,1.893,-112.1816842,34.28971598
54348,1.589,-112.0737809,34.30482281
54369,1.459,-111.9658356,34.31982924
54390,1.519,-111.8578488,34.33473521
54411,1.764,-111.7498206,34.34954069
54432,1.642,-113.2781127,34.22112372
54453,1.949,-113.1705242,34.23724813
54474,1.713,-113.0628912,34.25327258
54495,1.874,-112.9552139,34.26919703
54516,1.982,-112.8474926,34.28502141
54537,1.598,-112.7397276,34.30074567
54558,1.829,-112.631919,34.31636975
54579,1.866,-112.5240671,34.33189362
54600,1.62,-112.4161723,34.3473172
54621,1.273,-112.3082346,34.36264045
54642,1.818,-112.2002545,34.37786331
54663,1.594,-112.0922321,34.39298573
54684,1.244,-111.9841677,34.40800767
54705,1.42,-111.8760615,34.42292906
54726,2.01,-111.7679139,34.43774985
54747,1.617,-111.659725,34.45247
54768,2.283,-113.2979102,34.30909732
54789,2.137,-113.1902039,34.3252383
54810,1.911,-113.0824529,34.34127924
54831,1.883,-112.9746575,34.35722007
54852,1.585,-112.8668179,34.37306076
54873,1.691,-112.7589344,34.38880123
54894,1.644,-112.6510073,34.40444144
54915,1.861,-112.5430367,34.41998133
54936,1.514,-112.3269663,34.45075995
54957,1.841,-112.218867,34.46599857
54978,1.985,-112.1107253,34.48113666
54999,1.447,-112.0025414,34.49617416
55020,1.761,-111.8943157,34.51111103
55041,2.048,-111.7860483,34.52594721
55062,1.875,-111.6777396,34.54068265
55083,1.099,-111.5693897,34.5553173
55104,1.922,-113.3177527,34.39705834
55125,1.765,-113.2099283,34.41321596
55146,1.831,-113.102059,34.42927345
55167,1.737,-112.9941452,34.44523075
55188,1.657,-112.8861871,34.46108781
55209,1.497,-112.7781849,34.47684456
55230,1.461,-112.6701389,34.49250096
55251,1.61,-112.5620494,34.50805695
55272,1.351,-112.4539165,34.52351248
55293,1.681,-112.3457406,34.53886749
55314,1.542,-112.2375219,34.55412193
55335,1.603,-112.1292606,34.56927575
55356,1.924,-112.0209571,34.5843289
55377,1.92,-111.9126115,34.59928131
55398,1.783,-111.8042242,34.61413294
55419,1.709,-111.6957953,34.62888374
55440,1.208,-111.5873252,34.64353366
55461,1.829,-113.2296974,34.50118129
55482,1.665,-113.1217097,34.5172554
55503,1.637,-113.0136773,34.53322923
55524,1.439,-112.9056004,34.54910273
55545,1.405,-112.7974793,34.56487583
55566,1.698,-112.6893142,34.58054849
55587,1.529,-112.5811054,34.59612065
55608,1.484,-112.4728532,34.61159225
55629,1.342,-112.3645577,34.62696325
55650,1.437,-112.2562193,34.64223358
55671,1.699,-112.1478383,34.65740319
55692,1.893,-112.0394148,34.67247204
55713,1.743,-111.9309491,34.68744007
55734,1.793,-111.8224415,34.70230721
55755,1.655,-111.7138923,34.71707344
55776,1.166,-111.6053016,34.73173868
55797,1.543,-113.2495116,34.58913444
55818,1.404,-113.1414051,34.60522525
55839,1.323,-113.0332538,34.62121568
55860,1.344,-112.9250579,34.63710569
55881,1.419,-112.8168176,34.65289521
55902,1.642,-112.7085332,34.6685842
55923,1.632,-112.6002049,34.68417259
55944,1.606,-112.491833,34.69966034
55965,1.417,-112.3834178,34.71504739
55986,1.352,-112.2749595,34.73033367
56007,1.628,-112.1664583,34.74551916
