spring_delta_ndvi,lon,lat,geometry
12.94,-108.29219,33.5048315,Point
13.192,-108.18471,33.5163304,Point
9.574,-108.0772,33.5277286,Point
2.107,-107.96966,33.5390261,Point
3.979,-107.86208,33.550223,Point
7.446,-107.75448,33.561319,Point
13.045,-108.95112,33.5224395,Point
13.917,-108.84371,33.5345535,Point
8.783,-108.6288,33.5584799,Point
14.4,-108.52129,33.5702923,Point
10.902,-108.41376,33.5820041,Point
10.375,-108.30619,33.5936152,Point
11.145,-108.19859,33.6051257,Point
9.008,-108.09095,33.6165354,Point
3.391,-107.98329,33.6278444,Point
4.258,-107.8756,33.6390525,Point
8.538,-107.76787,33.6501598,Point
17.161,-108.96586,33.6111388,Point
13.514,-108.85833,33.623265,Point
11.571,-108.75077,33.6352906,Point
-1.622,-108.64318,33.6472156,Point
-3.934,-108.53556,33.6590399,Point
6.958,-108.4279,33.6707635,Point
9.78,-108.32021,33.6823864,Point
9.44,-108.21249,33.6939085,Point
11.669,-108.10474,33.7053298,Point
6.31,-107.99696,33.7166502,Point
3.039,-107.88914,33.7278698,Point
6.512,-107.7813,33.7389884,Point
13.467,-108.87299,33.7119639,Point
9.448,-108.76531,33.7240016,Point
8.621,-108.6576,33.7359387,Point
10.409,-108.54986,33.747775,Point
8.572,-108.44208,33.7595106,Point
16.43,-108.33427,33.7711453,Point
4.524,-108.22643,33.7826791,Point
14.223,-108.11856,33.794112,Point
11.477,-108.01065,33.8054439,Point
10.288,-107.90272,33.8166748,Point
3.325,-107.79475,33.8278047,Point
8.544,-108.99545,33.7884995,Point
11.917,-108.88768,33.8006503,Point
8.292,-108.77988,33.8127003,Point
8.601,-108.67205,33.8246495,Point
9.769,-108.56419,33.8364979,Point
11.689,-108.34836,33.8598919,Point
10.109,-108.2404,33.8714375,Point
6.302,-108.13241,33.882882,Point
8.903,-108.02438,33.8942255,Point
6.077,-107.91633,33.9054679,Point
7.927,-107.80824,33.9166092,Point
4.666,-109.01029,33.8771613,Point
11.008,-108.9024,33.8893245,Point
9.384,-108.79449,33.9013868,Point
8.676,-108.68653,33.9133482,Point
12.973,-108.57855,33.9252086,Point
9.578,-108.47053,33.9369681,Point
8.051,-108.36248,33.9486265,Point
7.483,-108.2544,33.9601839,Point
5.13,-108.14629,33.9716402,Point
10.231,-108.03814,33.9829953,Point
0.8,-107.92996,33.9942492,Point
0.62,-107.82176,34.0054019,Point
3.993,-109.02517,33.9658109,Point
15.85,-108.91716,33.9779866,Point
13.112,-108.80912,33.9900612,Point
8.939,-108.70105,34.0020348,Point
11.007,-108.59294,34.0139074,Point
10.874,-108.48481,34.025679,Point
5.61,-108.26843,34.0489186,Point
10.018,-108.1602,34.0603866,Point
5.248,-108.05193,34.0717534,Point
6.328,-107.94363,34.0830188,Point
4.96,-107.8353,34.094183,Point
4.108,-107.72694,34.1052458,Point
13.971,-109.04008,34.0544486,Point
11.547,-108.93195,34.0666367,Point
15.565,-108.82379,34.0787238,Point
14.465,-108.7156,34.0907097,Point
9.59,-108.60737,34.1025945,Point
10.554,-108.49911,34.1143781,Point
5.784,-108.39082,34.1260605,Point
6.825,-108.2825,34.1376416,Point
6.257,-108.17414,34.1491215,Point
6.437,-108.06575,34.1604999,Point
4.819,-107.95733,34.171777,Point
5.674,-107.84888,34.1829527,Point
7.307,-107.7404,34.1940269,Point
9.122,-108.94678,34.1552752,Point
15.366,-108.8385,34.1673746,Point
11.07,-108.73018,34.1793729,Point
9.187,-108.62183,34.19127,Point
9.409,-108.51345,34.2030657,Point
11.112,-108.40504,34.2147602,Point
9.915,-108.29659,34.2263533,Point
7.545,-108.18812,34.237845,Point
7.526,-108.07961,34.2492352,Point
6.502,-107.97107,34.260524,Point
3.171,-107.86249,34.2717112,Point
8.74,-107.75389,34.2827969,Point
8.074,-108.96163,34.2439021,Point
13.376,-108.85323,34.256014,Point
9.845,-108.7448,34.2680247,Point
7.059,-108.63633,34.2799341,Point
7.868,-108.52783,34.291742,Point
12.558,-108.41929,34.3034486,Point
7.909,-108.31072,34.3150537,Point
5.477,-108.20212,34.3265573,Point
7.358,-108.09349,34.3379593,Point
8.653,-107.98483,34.3492598,Point
2.064,-107.87613,34.3604587,Point
2.065,-107.76741,34.3715558,Point
7.245,-108.97653,34.3325176,Point
9.521,-108.868,34.3446421,Point
10.372,-108.75945,34.3566652,Point
11.028,-108.65085,34.3685869,Point
6.938,-108.54223,34.3804072,Point
10.737,-108.43357,34.3921259,Point
9.874,-108.32488,34.403743,Point
8.614,-108.21616,34.4152586,Point
6.186,-108.10741,34.4266725,Point
6.514,-107.99862,34.4379847,Point
0.378,-107.88981,34.4491952,Point
2.994,-107.78096,34.460304,Point
8.943,-108.99145,34.4211219,Point
6.927,-108.88281,34.433259,Point
8.171,-108.77413,34.4452946,Point
13.212,-108.66542,34.4572287,Point
11.408,-108.55667,34.4690613,Point
7.861,-108.44789,34.4807922,Point
8.327,-108.33908,34.4924215,Point
7.149,-108.23023,34.503949,Point
3.466,-108.12136,34.5153749,Point
5.296,-108.01245,34.5266989,Point
4.18,-107.90351,34.5379211,Point
2.547,-107.79454,34.5490415,Point
12.3,-109.00641,34.5097152,Point
9.231,-108.89764,34.5218649,Point
7.245,-108.78884,34.5339131,Point
7.652,-108.68001,34.5458597,Point
11.074,-108.57114,34.5577046,Point
10.361,-108.46224,34.5694478,Point
18.477,-105.33882,32.5229485,Point
18.458,-105.23229,32.5316962,Point
17.186,-105.12574,32.5403437,Point
10.124,-105.01917,32.548891,Point
12.476,-104.91257,32.5573381,Point
13.424,-105.34934,32.6121807,Point
14.779,-105.24269,32.6209369,Point
13.459,-105.13602,32.6295929,Point
12.013,-105.02933,32.6381486,Point
14.283,-104.92261,32.646604,Point
11.602,-105.25311,32.7101638,Point
10.298,-105.14632,32.7188283,Point
9.499,-105.03951,32.7273924,Point
13.755,-104.93267,32.735856,Point
13.982,-105.26355,32.7993771,Point
8.611,-105.15664,32.8080501,Point
9.933,-105.04971,32.8166226,Point
12.397,-104.94276,32.8250946,Point
9.164,-105.27401,32.8885768,Point
9.606,-105.16699,32.8972584,Point
11.196,-105.05994,32.9058393,Point
12.543,-104.95286,32.9143197,Point
8.354,-104.84577,32.9226994,Point
15.645,-104.20272,32.9708626,Point
17.192,-104.09547,32.978537,Point
21.328,-103.98821,32.9861106,Point
13.743,-103.88092,32.9935833,Point
4.951,-103.77361,33.0009551,Point
8.132,-105.2845,32.9777633,Point
6.732,-105.17735,32.9864534,Point
8.591,-105.07018,32.9950429,Point
9.458,-104.96299,33.0035316,Point
9.265,-104.85578,33.0119196,Point
14.79,-104.74854,33.0202069,Point
15.846,-104.64128,33.0283933,Point
31.932,-104.53399,33.0364789,Point
23.068,-104.42669,33.0444637,Point
16.939,-104.31936,33.0523476,Point
13.074,-104.21201,33.0601306,Point
11.851,-104.10464,33.0678127,Point
21.81,-103.99725,33.0753938,Point
17.443,-103.88984,33.0828739,Point
9.485,-103.78241,33.0902531,Point
3.704,-105.29501,33.0669366,Point
8.49,-105.18775,33.0756353,Point
6.579,-105.08046,33.0842333,Point
7.721,-104.97314,33.0927305,Point
7.519,-104.86581,33.1011269,Point
8.835,-104.75845,33.1094224,Point
14.012,-104.65107,33.1176169,Point
24.93,-104.54366,33.1257106,Point
28.726,-104.43624,33.1337034,Point
12.479,-104.32879,33.1415951,Point
23.632,-104.22132,33.1493859,Point
14.522,-104.11383,33.1570756,Point
13.449,-104.00632,33.1646643,Point
11.972,-103.89879,33.1721519,Point
9.508,-103.79124,33.1795384,Point
8.647,-104.87586,33.1903213,Point
10.731,-104.76838,33.1986251,Point
9.034,-104.66088,33.2068278,Point
23.953,-104.55336,33.2149296,Point
26.145,-104.44581,33.2229303,Point
21.429,-104.33824,33.23083,Point
24.904,-104.23066,33.2386285,Point
23.056,-104.12305,33.2463259,Point
14.284,-104.01541,33.2539222,Point
8.93,-103.90776,33.2614173,Point
8.292,-103.80009,33.2688112,Point
6.627,-104.88594,33.2795031,Point
6.047,-104.77834,33.2878152,Point
5.197,-104.67072,33.2960262,Point
10.713,-104.56307,33.3041361,Point
28.411,-104.45541,33.3121448,Point
17.884,-104.34772,33.3200524,Point
23.471,-104.24001,33.3278587,Point
22.965,-104.13228,33.3355639,Point
19.052,-104.02452,33.3431678,Point
14.69,-103.91675,33.3506704,Point
11.116,-103.80896,33.3580717,Point
8.88,-104.78832,33.3769929,Point
12.183,-104.68058,33.3852121,Point
4.447,-104.57281,33.3933302,Point
9.986,-104.46502,33.401347,Point
20.962,-104.35721,33.4092625,Point
23.987,-104.24938,33.4170767,Point
19.151,-104.14153,33.4247896,Point
14.381,-104.03366,33.4324012,Point
11.89,-103.92576,33.4399114,Point
10.728,-103.81785,33.4473202,Point
10.335,-104.79832,33.4661583,Point
10.569,-104.69046,33.4743859,Point
13.154,-104.58257,33.4825121,Point
10.967,-104.47466,33.490537,Point
16.624,-104.36673,33.4984605,Point
20.333,-104.25878,33.5062826,Point
15.417,-104.1508,33.5140033,Point
9.239,-104.04281,33.5216226,Point
17.315,-103.93479,33.5291404,Point
6.379,-103.82676,33.5365567,Point
4.552,-104.80835,33.5553117,Point
2.983,-104.70036,33.5635476,Point
9.588,-104.59235,33.571682,Point
11.817,-104.48432,33.5797151,Point
14.496,-104.37627,33.5876466,Point
16.738,-104.2682,33.5954767,Point
13.573,-104.1601,33.6032052,Point
9.341,-104.05198,33.6108322,Point
14.079,-103.94384,33.6183576,Point
8.231,-103.83568,33.6257814,Point
6.364,-103.72751,33.6331036,Point
11.694,-103.61931,33.6403241,Point
11.311,-103.51109,33.647443,Point
-3.835,-104.8184,33.6444532,Point
-0.635,-104.71029,33.6526975,Point
0.084,-104.60216,33.6608402,Point
3.472,-104.49401,33.6688814,Point
12.425,-104.38583,33.676821,Point
15.371,-104.27763,33.684659,Point
20.155,-104.16942,33.6923954,Point
15.875,-104.06118,33.7000301,Point
16.405,-103.95291,33.7075632,Point
11.728,-103.84463,33.7149946,Point
8.664,-103.73633,33.7223242,Point
-4.022,-104.82847,33.7335831,Point
-3.681,-104.72024,33.7418357,Point
-1.249,-104.61198,33.7499867,Point
0.484,-104.50371,33.7580361,Point
0.069,-104.39541,33.7659838,Point
9.701,-104.28709,33.7738298,Point
10.774,-104.17875,33.7815741,Point
15.356,-104.07039,33.7892166,Point
11.64,-103.96201,33.7967574,Point
7.641,-103.8536,33.8041964,Point
15.359,-103.74518,33.8115335,Point
-8.63,-104.83856,33.8227014,Point
-5.438,-104.73021,33.8309624,Point
-2.858,-104.62183,33.8391218,Point
-0.498,-104.51344,33.8471794,Point
-0.483,-104.40502,33.8551352,Point
4.793,-104.29657,33.8629893,Point
2.507,-104.18811,33.8707415,Point
6.373,-104.07963,33.8783918,Point
14.423,-103.97112,33.8859403,Point
8.204,-103.86259,33.8933869,Point
-9.133,-104.84868,33.9118084,Point
-8.563,-104.7402,33.9200779,Point
-9.892,-104.63171,33.9282456,Point
-7.494,-104.52319,33.9363115,Point
-0.865,-104.41464,33.9442755,Point
7.715,-104.30608,33.9521376,Point
10.515,-104.19749,33.9598978,Point
4.338,-104.08888,33.967556,Point
17.258,-103.98025,33.9751122,Point
15.797,-103.8716,33.9825665,Point
-4.249,-104.85882,34.0009042,Point
10.369,-104.09816,34.0567092,Point
14.818,-103.98941,34.0642733,Point
20.874,-103.88064,34.0717352,Point
8.167,-107.46744,34.5817911,Point
6.492,-107.35834,34.5925036,Point
3.127,-107.24922,34.6031141,Point
10.112,-108.35331,34.5810892,Point
7.722,-108.24434,34.5926288,Point
4.533,-108.13534,34.6040666,Point
3.52,-108.02631,34.6154026,Point
4.492,-107.91724,34.6266365,Point
3.895,-107.80815,34.6377686,Point
-0.331,-107.69902,34.6487986,Point
-1.508,-107.58987,34.6597266,Point
1.858,-107.48068,34.6705525,Point
4.343,-107.37146,34.6812763,Point
1.454,-107.26221,34.691898,Point
11.625,-109.02141,34.5982976,Point
9.745,-108.91252,34.6104601,Point
2.882,-108.80359,34.6225209,Point
8.641,-108.69464,34.63448,Point
8.336,-108.58565,34.6463373,Point
15.327,-108.47662,34.6580928,Point
12.456,-108.36756,34.6697464,Point
10.536,-108.25847,34.6812982,Point
7.209,-108.14935,34.692748,Point
7.182,-108.0402,34.7040958,Point
4.601,-107.93101,34.7153416,Point
8.946,-107.82179,34.7264854,Point
-1.609,-107.71254,34.737527,Point
-2.522,-107.60326,34.7484665,Point
-1.247,-107.49395,34.7593039,Point
0.37,-107.38461,34.770039,Point
0.668,-107.27523,34.7806718,Point
12.88,-109.03644,34.6868694,Point
7.304,-108.92742,34.6990446,Point
10.642,-108.81838,34.7111181,Point
13.467,-108.7093,34.7230898,Point
14.59,-108.60018,34.7349596,Point
12.313,-108.49104,34.7467274,Point
13.227,-108.38186,34.7583933,Point
11.685,-108.27264,34.7699572,Point
7.394,-108.1634,34.7814191,Point
6.467,-108.05412,34.7927789,Point
6.512,-107.94481,34.8040366,Point
0.908,-107.83547,34.8151921,Point
-0.402,-107.72609,34.8262454,Point
-0.77,-107.61669,34.8371965,Point
-1.875,-107.50725,34.8480453,Point
0.859,-107.39779,34.8587917,Point
-1.43,-107.28829,34.8694358,Point
11.028,-108.94236,34.7876188,Point
10.057,-108.8332,34.799705,Point
14.858,-108.72399,34.8116892,Point
13.66,-108.61476,34.8235715,Point
12.182,-108.50548,34.8353518,Point
13.482,-108.39618,34.8470301,Point
13.939,-108.28684,34.8586062,Point
9.805,-108.17747,34.8700802,Point
6.794,-108.06807,34.881452,Point
9.398,-107.95864,34.8927216,Point
1.819,-107.84917,34.9038889,Point
2.372,-107.73968,34.9149539,Point
-0.308,-107.63015,34.9259166,Point
-2.321,-107.52059,34.9367769,Point
-0.431,-107.411,34.9475348,Point
0.045,-107.30137,34.9581902,Point
-1.578,-107.19172,34.9687431,Point
0.498,-107.08204,34.9791935,Point
10.155,-108.95734,34.8761826,Point
9.255,-108.84805,34.8882816,Point
13.259,-108.73872,34.9002786,Point
14.206,-108.62936,34.9121734,Point
13.754,-108.51997,34.9239662,Point
12.067,-108.41054,34.9356568,Point
11.654,-108.30108,34.9472452,Point
13.004,-108.19158,34.9587314,Point
7.797,-108.08206,34.9701153,Point
4.608,-107.9725,34.9813968,Point
2.237,-107.86291,34.992576,Point
-1.079,-107.75329,35.0036528,Point
2.628,-107.64364,35.0146271,Point
0.733,-107.53395,35.025499,Point
0.709,-107.42424,35.0362683,Point
-0.933,-107.31449,35.0469351,Point
2.097,-107.20471,35.0574992,Point
15.525,-108.42493,35.0242737,Point
10.822,-108.31534,35.0358745,Point
10.356,-108.20573,35.0473729,Point
7.883,-108.09608,35.0587689,Point
5.27,-107.98639,35.0700624,Point
1.417,-107.87668,35.0812536,Point
1.113,-107.76693,35.0923422,Point
0.96,-107.65716,35.1033282,Point
2.305,-107.54735,35.1142117,Point
2.065,-107.43751,35.1249925,Point
4.621,-107.32763,35.1356707,Point
1.314,-107.21773,35.1462461,Point
10.616,-108.43935,35.1128811,Point
11.125,-108.32964,35.1244942,Point
4.532,-108.2199,35.1360049,Point
7.746,-108.11013,35.147413,Point
3.582,-108.00032,35.1587187,Point
4.614,-107.89048,35.1699218,Point
1.254,-107.78061,35.1810222,Point
2.088,-107.67071,35.19202,Point
6.893,-107.56077,35.2029152,Point
3.306,-107.45081,35.2137075,Point
2.524,-107.34081,35.2243972,Point
4.04,-107.23078,35.234984,Point
11.445,-108.45381,35.201479,Point
-3.418,-108.34398,35.2131045,Point
2.592,-108.23411,35.2246275,Point
-2.531,-108.12421,35.2360479,Point
3.944,-108.01428,35.2473657,Point
0.365,-107.90431,35.2585808,Point
0.66,-107.79432,35.2696932,Point
1.391,-107.68429,35.2807028,Point
13.344,-107.57423,35.2916096,Point
3.166,-107.46414,35.3024136,Point
3.608,-108.4683,35.2900677,Point
4.373,-108.35834,35.3017057,Point
-19.782,-104.78471,36.2504136,Point
-18.442,-104.67287,36.2586028,Point
-20.384,-104.56101,36.2666873,Point
-15.91,-104.44913,36.274667,Point
-17.21,-104.33722,36.2825421,Point
-21.213,-104.22529,36.2903123,Point
-21.62,-104.11334,36.2979777,Point
-0.225,-105.24271,36.3054725,Point
0.796,-105.13084,36.3140897,Point
2.675,-105.01895,36.3226023,Point
-12.582,-104.90703,36.3310101,Point
-16.578,-104.79509,36.3393132,Point
-19.024,-104.68312,36.3475116,Point
-16.725,-104.57113,36.3556051,Point
-15.985,-104.45911,36.3635938,Point
-19.128,-104.34708,36.3714777,Point
-21.282,-104.23501,36.3792566,Point
-24.258,-104.12293,36.3869306,Point
-24.512,-104.01082,36.3944997,Point
-4.968,-105.25364,36.3943281,Point
3.333,-105.14164,36.402955,Point
2.938,-105.02961,36.4114771,Point
-15.838,-104.91756,36.4198944,Point
-17.611,-104.80549,36.4282069,Point
-23.004,-104.69339,36.4364144,Point
-18.575,-104.58127,36.4445171,Point
-20.075,-104.46912,36.4525148,Point
-19.297,-104.35695,36.4604075,Point
-19.879,-104.24476,36.4681952,Point
-15.805,-104.13255,36.4758778,Point
-18.42,-104.02031,36.4834554,Point
-6.233,-105.26459,36.4831779,Point
4.999,-105.15246,36.4918145,Point
-8.942,-105.0403,36.5003462,Point
-10.161,-104.92812,36.508773,Point
-14.094,-104.81592,36.5170948,Point
-18.143,-104.70369,36.5253116,Point
-15.078,-104.59144,36.5334234,Point
-17.869,-104.47916,36.5414301,Point
-16.558,-104.36686,36.5493317,Point
-14.466,-104.25453,36.5571282,Point
-13.752,-104.14218,36.5648196,Point
-20.329,-104.02981,36.5724057,Point
-3.277,-105.27556,36.5720219,Point
-0.167,-105.1633,36.5806683,Point
-4.521,-105.05102,36.5892096,Point
-1.355,-104.93871,36.5976459,Point
-3.048,-104.82637,36.6059772,Point
-9.208,-104.71401,36.6142033,Point
-8.089,-104.60163,36.6223242,Point
-4.332,-104.48922,36.63034,Point
-1.884,-104.37678,36.6382506,Point
-5.994,-104.26433,36.6460559,Point
-22.384,-104.15185,36.653756,Point
-23.758,-104.03934,36.6613508,Point
-0.284,-105.28657,36.6608605,Point
2.255,-105.17418,36.6695166,Point
-3.391,-105.06176,36.6780676,Point
-4.251,-104.94932,36.6865135,Point
0.385,-104.83685,36.6948542,Point
-0.515,-104.72436,36.7030896,Point
-7.054,-104.61184,36.7112198,Point
-10.54,-104.4993,36.7192447,Point
-13.455,-104.38673,36.7271643,Point
-14.548,-104.27414,36.7349785,Point
-14.48,-104.16153,36.7426873,Point
-19.085,-104.0489,36.7502907,Point
4.235,-105.18507,36.7583597,Point
-2.1,-105.07253,36.7669204,Point
0.857,-104.95995,36.7753759,Point
-2.345,-104.84735,36.7837261,Point
0.081,-104.73473,36.7919709,Point
-2.183,-104.62208,36.8001104,Point
-6.365,-104.5094,36.8081444,Point
-10.622,-104.3967,36.816073,Point
-8.614,-104.28398,36.8238961,Point
-7.889,-104.17124,36.8316137,Point
-10.067,-104.05847,36.8392258,Point
15.93,-105.196,36.8471977,Point
2.368,-105.08332,36.8557682,Point
-5.223,-104.97061,36.8642333,Point
-1.149,-104.85788,36.872593,Point
-3.279,-104.74512,36.8808473,Point
-0.376,-104.63234,36.888996,Point
-1.716,-104.51953,36.8970393,Point
-11.947,-104.4067,36.9049769,Point
-5.979,-104.29385,36.912809,Point
-11.567,-104.18097,36.9205354,Point
-6.171,-104.06807,36.9281562,Point
5.023,-105.20695,36.9360308,Point
-0.417,-105.09413,36.9446111,Point
-2.798,-104.98129,36.953086,Point
3.354,-104.86843,36.9614552,Point
-5.181,-104.75554,36.9697189,Point
2.279,-104.64262,36.977877,Point
0.993,-104.52968,36.9859295,Point
14.73,-103.6895,34.3538413,Point
12.163,-103.58029,34.3610191,Point
8.102,-103.47106,34.3680943,Point
13.167,-103.36182,34.3750671,Point
19.256,-103.25255,34.3819372,Point
12.942,-103.14326,34.3887048,Point
13.255,-103.69837,34.4429838,Point
11.479,-103.58903,34.4501691,Point
18.168,-103.47968,34.4572518,Point
11.825,-103.37031,34.4642319,Point
13.752,-103.26092,34.4711092,Point
16.511,-103.1515,34.4778839,Point
13.413,-103.70725,34.5321165,Point
13.149,-103.59779,34.5393094,Point
16.661,-103.48832,34.5463995,Point
13.838,-103.37882,34.5533869,Point
16.844,-103.2693,34.5602715,Point
21.533,-103.15976,34.5670533,Point
14.941,-103.05021,34.5737322,Point
12.879,-103.60657,34.62844,Point
17.171,-103.49697,34.6355376,Point
22.817,-103.38735,34.6425323,Point
17.779,-103.2777,34.6494242,Point
14.807,-103.16804,34.6562131,Point
17.803,-103.05836,34.6628991,Point
16.525,-103.3959,34.7316684,Point
14.43,-103.28613,34.7385676,Point
8.776,-103.17634,34.7453637,Point
12.846,-103.06653,34.7520568,Point
14.13,-103.29457,34.8277018,Point
14.673,-103.18466,34.8345051,Point
16.424,-103.07472,34.8412053,Point
10.533,-103.19299,34.9236376,Point
13.662,-103.08293,34.930345,Point
-6.59,-104.75022,34.0091822,Point
-10.8,-104.6416,34.0173583,Point
-10.867,-104.53296,34.0254325,Point
-5.008,-104.42429,34.0334047,Point
3.326,-104.3156,34.0412749,Point
14.568,-104.20689,34.0490431,Point
-6.429,-104.86898,34.0899891,Point
-0.661,-104.76026,34.0982756,Point
-4.824,-104.65152,34.1064602,Point
-8.113,-104.54275,34.1145427,Point
-5.752,-104.43396,34.1225231,Point
-0.249,-104.32515,34.1304015,Point
3.212,-104.21632,34.1381777,Point
9.728,-104.10746,34.1458517,Point
9.318,-103.99858,34.1534236,Point
-11.68,-104.87917,34.1790631,Point
-5.003,-104.77032,34.1873583,Point
-2.525,-104.66146,34.1955513,Point
-3.725,-104.55257,34.2036422,Point
-6.378,-104.44365,34.2116309,Point
-1.574,-104.33472,34.2195174,Point
4.8,-104.22576,34.2273017,Point
12.752,-104.11678,34.2349837,Point
15.919,-104.00778,34.2425635,Point
-10.647,-104.88938,34.2681266,Point
-7.355,-104.78041,34.2764304,Point
-7.256,-104.67142,34.2846319,Point
-3.382,-104.5624,34.2927312,Point
-2.779,-104.45337,34.3007282,Point
-1.621,-104.34431,34.308623,Point
-0.241,-104.23523,34.3164153,Point
8.856,-104.12612,34.3241054,Point
10.543,-104.017,34.331693,Point
-7.483,-104.79052,34.3654921,Point
-6.816,-104.6814,34.3737022,Point
-4.121,-104.57227,34.3818099,Point
0.648,-104.4631,34.3898153,Point
4.404,-104.35392,34.3977183,Point
3.331,-104.24472,34.4055188,Point
3.646,-104.13549,34.4132168,Point
11.419,-104.02624,34.4208124,Point
-10.711,-104.80065,34.4545436,Point
-6.961,-104.69141,34.4627623,Point
-3.361,-104.58215,34.4708785,Point
-1.212,-104.47286,34.4788923,Point
3.07,-104.36356,34.4868035,Point
2.017,-104.25423,34.4946122,Point
4.008,-104.14487,34.5023183,Point
4.82,-104.0355,34.5099218,Point
-12.293,-104.81081,34.5435851,Point
-7.092,-104.70144,34.5518124,Point
-7.346,-104.59206,34.5599372,Point
-5.559,-104.48265,34.5679593,Point
-3.159,-104.37321,34.5758789,Point
-0.076,-104.26376,34.5836958,Point
1.759,-104.15428,34.59141,Point
-0.163,-104.04478,34.5990215,Point
-3.045,-104.38289,34.6649446,Point
-2.558,-104.27331,34.6727697,Point
-2.118,-104.16371,34.6804921,Point
-4.17,-104.28289,34.7618342,Point
-3.597,-104.17316,34.7695647,Point
14.861,-106.5325,31.7858992,Point
23.604,-107.28221,31.8031168,Point
21.649,-107.17687,31.8137013,Point
14.435,-107.0715,31.8241867,Point
16.857,-106.9661,31.834573,Point
7.445,-106.86068,31.8448603,Point
12.682,-106.75523,31.8550483,Point
9.344,-106.64975,31.8651372,Point
24.579,-107.29479,31.8922606,Point
24.447,-107.18933,31.9028551,Point
14.44,-107.08385,31.9133505,Point
13.391,-106.97833,31.9237467,Point
11.834,-106.87279,31.9340437,Point
11.806,-106.76723,31.9442414,Point
10.052,-106.66164,31.9543399,Point
26.504,-107.20182,31.9919933,Point
27.024,-107.09622,32.0024987,Point
17.755,-106.99059,32.0129048,Point
17.457,-106.88494,32.0232116,Point
11.354,-106.77926,32.0334191,Point
10.299,-106.67355,32.0435272,Point
22.334,-106.56781,32.0535359,Point
19.367,-106.46205,32.0634453,Point
27.07,-107.21434,32.081116,Point
26.508,-107.10862,32.0916314,Point
14.181,-107.00288,32.1020475,Point
10.748,-106.89711,32.1123641,Point
12.438,-106.79131,32.1225814,Point
16.106,-106.68548,32.1326992,Point
28.024,-106.57963,32.1427175,Point
20.849,-106.47375,32.1526363,Point
20.285,-107.22688,32.1702234,Point
21.7,-107.12105,32.1807489,Point
18.267,-107.01519,32.191175,Point
16.23,-106.9093,32.2015015,Point
12.805,-106.80339,32.2117286,Point
21.246,-106.69745,32.2218561,Point
26.531,-106.59148,32.231884,Point
22.175,-106.48548,32.2418124,Point
12.233,-106.37946,32.2516411,Point
27.355,-107.23946,32.2593157,Point
19.97,-107.13351,32.2698513,Point
13.663,-107.02753,32.2802874,Point
13.873,-106.92153,32.2906239,Point
-2.318,-106.8155,32.3008608,Point
23.237,-106.70944,32.3109981,Point
24.292,-106.60335,32.3210357,Point
22.523,-106.49724,32.3309736,Point
8.594,-106.3911,32.3408118,Point
27.512,-107.25206,32.3483931,Point
25.436,-107.14599,32.3589388,Point
16.08,-107.0399,32.369385,Point
15.226,-106.93378,32.3797314,Point
12.068,-106.82763,32.3899782,Point
19.691,-106.72146,32.4001253,Point
25.014,-106.61525,32.4101727,Point
16.3,-106.50903,32.4201202,Point
11.867,-106.40277,32.4299679,Point
33.883,-107.26469,32.4374556,Point
26.666,-107.15851,32.4480116,Point
27.85,-107.0523,32.4584678,Point
19.141,-106.94606,32.4688243,Point
21.201,-106.83979,32.4790811,Point
17.361,-106.7335,32.489238,Point
22.171,-106.62718,32.4992951,Point
19.826,-106.52084,32.5092523,Point
17.035,-106.41446,32.5191096,Point
27.222,-107.27735,32.5265035,Point
30.593,-107.17105,32.5370697,Point
30.735,-107.06472,32.5475362,Point
22.378,-106.95837,32.5579027,Point
16.534,-106.85198,32.5681695,Point
14.076,-106.74557,32.5783363,Point
16.925,-106.63914,32.5884031,Point
16.992,-106.53267,32.5983701,Point
9.949,-106.42618,32.608237,Point
16.91,-107.29003,32.615537,Point
28.335,-107.18362,32.6261135,Point
17.72,-107.07717,32.6365902,Point
26.236,-106.9707,32.6469668,Point
15.374,-106.8642,32.6572436,Point
17.477,-106.75767,32.6674203,Point
14.146,-106.65112,32.677497,Point
15.32,-106.54453,32.6874737,Point
14.688,-106.43793,32.6973502,Point
15.176,-107.19621,32.7151431,Point
21.892,-107.08965,32.72563,Point
25.295,-106.98306,32.7360168,Point
16.386,-106.87644,32.7463036,Point
11.182,-106.7698,32.7564903,Point
9.191,-106.66312,32.7665769,Point
13.141,-106.55642,32.7765633,Point
7.743,-106.4497,32.7864496,Point
13.695,-106.78195,32.8455465,Point
14.315,-106.67516,32.855643,Point
16.636,-106.56834,32.8656392,Point
14.814,-106.4615,32.8755352,Point
6.367,-106.47332,32.9646072,Point
-3.132,-103.89,32.0031047,Point
-2.275,-103.78401,32.0104977,Point
11.83,-104.74689,32.0297434,Point
5.261,-104.64096,32.0379423,Point
0.703,-104.535,32.0460414,Point
-3.869,-104.42902,32.0540407,Point
-4.166,-104.32303,32.0619402,Point
-3.427,-104.21701,32.0697398,Point
-9.051,-104.11097,32.0774397,Point
-4.119,-104.00491,32.0850396,Point
-10.959,-103.89883,32.0925396,Point
1.316,-103.79273,32.0999397,Point
3.912,-104.75668,32.1191033,Point
14.319,-104.65063,32.12731,Point
8.28,-104.54456,32.1354169,Point
-7.912,-104.43846,32.1434239,Point
-4.845,-104.33234,32.151331,Point
-4.245,-104.22621,32.1591382,Point
1.512,-104.12005,32.1668454,Point
0.21,-104.01387,32.1744526,Point
